Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/23  23:00:00,161.92270434,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/23  24:00:00,142.689120172,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/24  01:00:00,132.38928418,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922991035,0.0,2.335,1.16422991035
 05/24  02:00:00,131.822552049,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/24  03:00:00,131.49153108,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/24  04:00:00,139.636051462,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/24  05:00:00,139.033401309,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49921637312,0.0,2.335,1.16421637312
 05/24  06:00:00,187.064042771,18.8067463027,9.11053229683,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 05/24  07:00:00,197.277939783,18.8067463027,6.61832482221,0.0,13.9747600329,18.6919646116,4.77318763292,0.0831876329183,4.67,0.02
 05/24  08:00:00,272.134737572,18.8067463027,9.21987833194,0.0,34.9369000822,32.3179380704,9.33692687934,0.0,8.1725,1.16442687934
 05/24  09:00:00,303.796357656,18.8067463027,12.0033523917,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/24  10:00:00,300.506793962,18.8067463027,12.4479157025,0.0,62.886420148,41.4019203762,11.6720520599,0.0,10.5075,1.16455205995
 05/24  11:00:00,317.256327045,18.8067463027,13.9658636799,0.0,62.886420148,41.4019203762,11.6722725623,0.0,10.5075,1.16477256235
 05/24  12:00:00,313.342492857,18.8067463027,15.5955881584,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/24  13:00:00,319.76383155,18.8067463027,17.4850331078,0.0,62.886420148,41.4019203762,11.6723232905,0.0,10.5075,1.16482329055
 05/24  14:00:00,315.437940994,18.8067463027,19.7546915003,0.0,62.886420148,41.4019203762,11.6721733913,0.0,10.5075,1.16467339131
 05/24  15:00:00,311.681253231,18.8067463027,21.4656085098,0.0,62.886420148,41.4019203762,11.6721259455,0.0,10.5075,1.16462594549
 05/24  16:00:00,309.80588988,18.8067463027,21.1364544272,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/24  17:00:00,308.496243142,18.8067463027,20.8626701944,0.0,62.886420148,41.4019203762,11.6721419964,0.0,10.5075,1.16464199636
 05/24  18:00:00,300.13867342,18.8067463027,18.8633664252,0.0,41.9242800987,36.8599292233,10.5045557041,0.0,9.34,1.16455570412
 05/24  19:00:00,289.193262341,18.8067463027,17.3862780868,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 05/24  20:00:00,276.442602755,18.8067463027,15.6413686451,0.0,34.9369000822,32.3179380704,9.33704655302,0.0,8.1725,1.16454655302
 05/24  21:00:00,200.668133529,18.8067463027,15.9571954176,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 05/24  22:00:00,134.652023843,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/24  23:00:00,162.523840285,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925105786,0.0,2.335,1.16425105786
 05/24  24:00:00,144.0405863,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/25  01:00:00,134.125090515,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/25  02:00:00,132.967787367,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/25  03:00:00,132.73983512,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923464218,0.0,2.335,1.16423464218
 05/25  04:00:00,141.162668206,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/25  05:00:00,140.371068815,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/25  06:00:00,188.447198231,18.8067463027,9.79731431328,0.0,13.9747600329,18.6919646116,5.83422191546,0.0,4.67,1.16422191546
 05/25  07:00:00,198.086796111,18.8067463027,7.01204088224,0.0,13.9747600329,18.6919646116,4.86612890317,0.176128903169,4.67,0.02
 05/25  08:00:00,275.102785311,18.8067463027,10.0533411347,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 05/25  09:00:00,309.593470608,18.8067463027,13.4715550393,0.0,62.886420148,41.4019203762,11.6720592521,0.0,10.5075,1.16455925209
 05/25  10:00:00,307.533567148,18.8067463027,15.1910978646,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/25  11:00:00,325.0193337,18.8067463027,17.9073341074,0.0,62.886420148,41.4019203762,11.6723610951,0.0,10.5075,1.16486109515
 05/25  12:00:00,320.393938518,18.8067463027,20.2087997984,0.0,62.886420148,41.4019203762,11.6723901005,0.0,10.5075,1.16489010054
 05/25  13:00:00,325.6348221,18.8067463027,22.3825284794,0.0,62.886420148,41.4019203762,11.6723869733,0.0,10.5075,1.16488697328
 05/25  14:00:00,321.028601929,18.8067463027,25.2599038624,0.0,62.886420148,41.4019203762,11.6721889252,0.0,10.5075,1.16468892523
 05/25  15:00:00,317.248998148,18.8067463027,28.1423161742,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/25  16:00:00,314.706128229,18.8067463027,27.0794856436,0.0,62.886420148,41.4019203762,11.6721329698,0.0,10.5075,1.16463296979
 05/25  17:00:00,312.640864284,18.8067463027,25.7782554753,0.0,62.886420148,41.4019203762,11.6721423977,0.0,10.5075,1.16464239772
 05/25  18:00:00,302.204510558,18.8067463027,21.6284733648,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 05/25  19:00:00,290.743609044,18.8067463027,19.8508179397,0.0,41.9242800987,36.8599292233,10.5045463885,0.0,9.34,1.16454638847
 05/25  20:00:00,278.124930393,18.8067463027,18.0155367346,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 05/25  21:00:00,202.402626153,18.8067463027,17.9558004476,0.0,13.9747600329,18.6919646116,5.83444547044,0.0,4.67,1.16444547044
 05/25  22:00:00,134.77627445,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/25  23:00:00,162.971684866,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/25  24:00:00,144.201949405,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992220723,0.0,2.335,1.1642220723
 05/26  01:00:00,133.835071008,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/26  02:00:00,132.645392358,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/26  03:00:00,132.404644635,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/26  04:00:00,161.09793713,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922630846,0.0,2.335,1.16422630846
 05/26  05:00:00,160.982313689,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/26  06:00:00,212.365019515,18.8067463027,11.6323624056,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 05/26  07:00:00,212.025729927,18.8067463027,8.04252146217,0.0,13.9747600329,18.6919646116,5.86035389528,0.0259994890663,4.67,1.16435440622
 05/26  08:00:00,278.065325048,18.8067463027,11.5265246015,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 05/26  09:00:00,312.260391908,18.8067463027,14.9760497863,0.0,62.886420148,41.4019203762,11.671990476,0.0,10.5075,1.16449047599
 05/26  10:00:00,311.18442031,18.8067463027,16.9058135264,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/26  11:00:00,328.08473393,18.8067463027,20.0932056145,0.0,62.886420148,41.4019203762,11.6722256688,0.0,10.5075,1.16472566878
 05/26  12:00:00,324.252167736,18.8067463027,21.6879537817,0.0,62.886420148,41.4019203762,11.6722641366,0.0,10.5075,1.16476413657
 05/26  13:00:00,327.951592496,18.8067463027,23.298358543,0.0,62.886420148,41.4019203762,11.6722575605,0.0,10.5075,1.16475756054
 05/26  14:00:00,324.45559879,18.8067463027,26.3514747292,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/26  15:00:00,318.81271897,18.8067463027,28.426677352,0.0,62.886420148,41.4019203762,11.6721235286,0.0,10.5075,1.16462352864
 05/26  16:00:00,317.005794794,18.8067463027,27.8414405258,0.0,62.886420148,41.4019203762,11.6721188348,0.0,10.5075,1.16461883484
 05/26  17:00:00,316.093753584,18.8067463027,27.1134148812,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/26  18:00:00,306.060162502,18.8067463027,23.1294430057,0.0,41.9242800987,36.8599292233,10.5045615781,0.0,9.34,1.16456157815
 05/26  19:00:00,286.51927349,18.8067463027,21.4824768215,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 05/26  20:00:00,273.539719256,18.8067463027,18.8632623507,0.0,34.9369000822,32.3179380704,9.33696636341,0.0,8.1725,1.16446636341
 05/26  21:00:00,197.660249687,18.8067463027,18.5760207606,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 05/26  22:00:00,135.323618991,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49934362678,0.0,2.335,1.16434362678
 05/26  23:00:00,162.780465418,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/26  24:00:00,144.478692791,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 05/27  01:00:00,133.225545438,0.0,0.0,0.0,3.49369000822,6.81298672936,2.9154899078,0.0,1.75125,1.1642399078
 05/27  02:00:00,131.862882646,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/27  03:00:00,131.573488322,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/27  04:00:00,140.045685971,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/27  05:00:00,139.356769759,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91546436157,0.0,1.75125,1.16421436157
 05/27  06:00:00,177.612794054,18.8067463027,11.6255686161,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 05/27  07:00:00,186.803960305,18.8067463027,7.68489051978,0.0,6.98738001645,14.1499734587,3.57461949782,0.0521194978225,3.5025,0.02
 05/27  08:00:00,249.734190526,18.8067463027,9.8275093855,0.0,20.9621400493,23.2339557645,7.00191430206,0.0,5.8375,1.16441430206
