Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/22  21:00:00,177.045237066,43.1360002891,4.92377791728,0.0,13.9747600329,18.6919646116,5.83462646025,0.0,4.67,1.16462646025
 06/22  22:00:00,95.1208317611,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/22  23:00:00,125.73551323,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/22  24:00:00,98.1052411333,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924922021,0.0,2.335,1.16424922021
 06/23  01:00:00,88.7241785579,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/23  02:00:00,89.1460992597,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/23  03:00:00,88.5782341034,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924062337,0.0,2.335,1.16424062337
 06/23  04:00:00,113.462609427,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/23  05:00:00,108.747983511,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/23  06:00:00,168.321746985,43.1360002891,0.0117021134455,0.0,13.9747600329,18.6919646116,85.0772146094,79.2429469047,4.67,1.16426770472
 06/23  07:00:00,176.443226965,43.1360002891,0.0100474747633,0.0,13.9747600329,18.6919646116,87.7227533911,83.0327533911,4.67,0.02
 06/23  08:00:00,249.084709731,43.1360002891,0.174674399937,0.0,34.9369000822,32.3179380704,60.4374405486,51.1003865988,8.1725,1.16455394977
 06/23  09:00:00,286.566624969,43.1360002891,3.30599055929,0.0,62.886420148,41.4019203762,32.5728463125,22.0453463125,10.5075,0.02
 06/23  10:00:00,280.105998872,43.1360002891,6.31471424391,0.0,62.886420148,41.4019203762,19.8951002115,8.2225797908,10.5075,1.16502042068
 06/23  11:00:00,313.456174952,43.1360002891,9.16443373043,0.0,62.886420148,41.4019203762,12.8180119532,0.0,10.5075,2.31051195324
 06/23  12:00:00,304.781782745,43.1360002891,10.9561482168,0.0,62.886420148,41.4019203762,11.67277171,0.0,10.5075,1.16527170997
 06/23  13:00:00,304.754216858,43.1360002891,12.4806707326,0.0,62.886420148,41.4019203762,11.672718657,0.0,10.5075,1.16521865703
 06/23  14:00:00,298.259939971,43.1360002891,12.2982168316,0.0,62.886420148,41.4019203762,11.6726940971,0.0,10.5075,1.16519409712
 06/23  15:00:00,293.204274259,43.1360002891,13.0482624597,0.0,62.886420148,41.4019203762,11.6726472136,0.0,10.5075,1.16514721357
 06/23  16:00:00,296.144316046,43.1360002891,14.5851361319,0.0,62.886420148,41.4019203762,11.6726729362,0.0,10.5075,1.16517293617
