Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/11  21:00:00,118.463642462,0.0,0.0,0.0,43.513341876,52.539744,13.4438872952,0.0,4.83426,8.60962729523
 03/11  22:00:00,118.197304607,0.0,0.0,0.0,43.513341876,52.539744,22.3431604426,0.0,4.83426,17.5089004426
 03/11  23:00:00,117.826001361,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  24:00:00,118.665842296,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  01:00:00,117.76916268,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  02:00:00,117.748776668,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  03:00:00,117.709559351,0.0,0.0,0.0,43.513341876,52.539744,13.4437404,0.0,4.83426,8.60948039998
 03/12  04:00:00,118.127836861,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  05:00:00,118.121511052,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  06:00:00,118.182394524,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  07:00:00,115.08108485,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  08:00:00,100.163123193,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  09:00:00,100.215710688,0.0,0.0,0.0,43.513341876,52.539744,13.4493593315,0.0,4.83426,8.61509933153
 03/12  10:00:00,100.256585442,0.0,0.0,0.0,43.513341876,52.539744,13.5262054824,0.0,4.83426,8.69194548244
 03/12  11:00:00,101.102192797,0.0,0.0,0.0,43.513341876,52.539744,13.4755930013,0.0,4.83426,8.64133300133
 03/12  12:00:00,100.259493932,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  13:00:00,100.351434569,0.0,0.0,0.0,43.513341876,52.539744,13.4756267863,0.0,4.83426,8.64136678625
 03/12  14:00:00,100.397956032,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  15:00:00,100.412345818,0.0,0.0,0.0,43.513341876,52.539744,13.4701500083,0.0,4.83426,8.63589000828
 03/12  16:00:00,100.208533279,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  17:00:00,100.192822964,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  18:00:00,100.181840611,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  19:00:00,109.612100588,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  20:00:00,118.519232022,0.0,0.0,0.0,43.513341876,52.539744,13.4437740815,0.0,4.83426,8.60951408146
 03/12  21:00:00,118.27706352,0.0,0.0,0.0,43.513341876,52.539744,22.3411259417,0.0,4.83426,17.5068659417
 03/12  22:00:00,117.908044732,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  23:00:00,118.749150526,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  24:00:00,117.877289014,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  01:00:00,117.870548703,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  02:00:00,117.861757569,0.0,0.0,0.0,43.513341876,52.539744,13.4492910418,0.0,4.83426,8.61503104181
 03/13  03:00:00,117.843369654,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  04:00:00,118.293042372,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  05:00:00,118.262357717,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  06:00:00,250.662579522,73.3985330113,57.441686455,0.0,43.513341876,53.238744,430.513311189,417.064237195,4.83426,8.61481399359
 03/13  07:00:00,417.033154055,73.3985330113,49.2194301323,0.0,220.879908,53.238744,361.910999189,339.611376174,4.83426,17.4653630151
 03/13  08:00:00,504.122282567,73.3985330113,58.6314304178,0.0,220.879908,145.652643033,267.740043934,213.919874413,36.25695,17.5632195203
 03/13  09:00:00,542.798601623,73.3985330113,96.6449972413,0.0,220.879908,145.652643033,241.43335736,169.779283065,36.25695,35.3971242944
 03/13  10:00:00,585.050662497,73.3986893209,132.380642049,0.0,220.879908,151.653867033,199.221956854,115.448501735,48.3426,35.4308551189
